           shot,       time [s],      exp.alpha,        exp.<j>, crit.alpha raw,crit.alpha diam,    crit<j> raw,   crit<j> diam,  stability raw, stability diam,    crit. n raw,   crit. n diam,         Bt [T],        Ip [MA],         beta_N,     p_tot [MW],     p_rad [MW],            H98, gas [1e22 1/s],  triangularity,    Teped [keV],neped [10^19 1m^3],            nu*,     userid/dda,
          82670,      56.474000,       2.737000,       0.696650,       3.312433,       3.642310,       0.865340,       0.961472,       1.210242,       1.330767,             50,             20,       2.005814,       1.980595,       1.530000,      12.043236,       2.243883,       0.852746,       1.025872,       0.269657,       5.289200,       0.493100,       1.131000,  pbilkova/T001
          82670,      59.476000,       2.502000,       0.661561,       3.337720,       3.581046,       0.904274,       0.974835,       1.334021,       1.431273,             30,             20,       2.006366,       1.975093,       1.466839,      10.186393,       2.217081,       0.857964,       0.968465,       0.269250,       5.658600,       0.469300,       1.337600,  pbilkova/T002
          82672,      59.126000,       2.257000,       0.624120,       3.538098,       3.643453,       1.004337,       1.035986,       1.567611,       1.614290,             20,             15,       2.006027,       1.980876,       1.495109,      12.041299,       2.634308,       0.823164,       0.957144,       0.270259,       5.421400,       0.526100,       1.028500,  pbilkova/T001
          82705,      52.572000,       1.780000,       0.505898,       3.171925,       3.229939,       0.915583,       0.376327,       1.781980,       1.814572,             30,             20,       2.518209,       2.471830,       1.053002,      13.113408,       2.524499,       0.666873,       4.490684,       0.214041,       8.157400,       0.390300,       2.688500,  pbilkova/T001
          82708,      51.672000,       1.715000,       0.452758,       3.105700,       3.273078,       0.855389,       0.906243,       1.810904,       1.908500,             30,             20,       2.520062,       2.471717,       1.018770,      12.899477,       2.415575,       0.655141,       4.602007,       0.212877,       8.052700,       0.376400,       2.850900,  pbilkova/T001
          82717,      46.719000,       2.210000,       0.605673,       4.039766,       4.180005,       1.122961,       1.162923,       1.827949,       1.891405,             15,              3,       1.996685,       1.693107,       1.658031,      15.074640,       1.829205,       0.827641,       1.023802,       0.279854,       3.283100,       0.573100,       0.629200,  pbilkova/T002
          82718,      46.019000,       3.413000,       0.890719,       4.612415,       4.781351,       1.226916,       1.273511,       1.351425,       1.400923,             15,             10,       1.995679,       1.707439,       2.473232,      17.175698,       2.641974,       1.075423,       0.561208,       0.287416,       3.763500,       0.744400,       0.440400,  pbilkova/T002
          82718,      47.219000,       2.264000,       0.626738,       4.277803,       4.157378,       1.196180,       1.162806,       1.889489,       1.836298,             15,             10,       1.994328,       1.693868,       2.072476,      16.811867,       2.649984,       0.912104,       0.554551,       0.286472,       3.181400,       0.869600,       0.279400,  pbilkova/T003
          82725,      45.869000,       4.800000,       1.289031,       4.472479,       4.692048,       1.203190,       1.263930,       0.931766,       0.977510,             15,             10,       1.995387,       1.691581,       2.641886,      17.137942,       3.129842,       1.136237,       0.557789,       0.284143,       3.834300,       0.935100,       0.287600,  pbilkova/T002
          82777,      53.723000,       3.148000,       0.839363,       3.724195,       3.914030,       1.010621,       1.066323,       1.183035,       1.243339,             30,             15,       2.614950,       2.473616,       1.312992,      15.849201,       3.872821,       0.799302,       1.068908,       0.275270,       6.422700,       0.690800,       0.734100,  pbilkova/T001
